Country,Total Cases,Cases,Total Deaths,Deaths,Total Recovered,Serious,Tested,Active Cases,Date
Anguilla,3,0,0.0,0,3.0,0.0,30.0,0.0,2020-05-24
Lesotho,2,0,0.0,0,0.0,0.0,283.0,2.0,2020-05-24
Saint Pierre Miquelon,1,0,0.0,0,1.0,0.0,0.0,0.0,2020-05-24
Total:,5397950,99938,343608.0,4183,2244885.0,53562.0,0.0,2809457.0,2020-05-24
World,5494455,96505,346434.0,2826,2299139.0,53224.0,0.0,2848882.0,2020-05-25
China,82974,3,4634.0,0,78261.0,8.0,0.0,79.0,2020-05-25
USA,1686436,19608,99300.0,617,451702.0,17135.0,14749756.0,1135434.0,2020-05-25
Brazil,363618,16220,22716.0,703,149911.0,8318.0,735224.0,190991.0,2020-05-25
Russia,344481,8599,3541.0,153,113299.0,2300.0,8685305.0,227641.0,2020-05-25
Spain,282852,482,28752.0,74,196958.0,854.0,3556567.0,57142.0,2020-05-25
UK,259559,2405,36793.0,118,0.0,1559.0,3458905.0,0.0,2020-05-25
Italy,229858,531,32785.0,50,140479.0,553.0,3447012.0,56594.0,2020-05-25
France,182584,115,28367.0,35,64617.0,1655.0,1384633.0,89600.0,2020-05-25
Germany,180328,342,8371.0,5,160300.0,889.0,3595059.0,11657.0,2020-05-25
Turkey,156827,1141,4340.0,32,118694.0,769.0,1832262.0,33793.0,2020-05-25
India,138536,7113,4024.0,156,57692.0,8944.0,2943421.0,76820.0,2020-05-25
Iran,135701,2180,7417.0,58,105801.0,2615.0,800519.0,22483.0,2020-05-25
Peru,119959,4205,3456.0,83,49795.0,920.0,820967.0,66708.0,2020-05-25
Canada,84699,1078,6424.0,69,43985.0,502.0,1459288.0,34290.0,2020-05-25
Saudi Arabia,72560,2399,390.0,11,43520.0,372.0,703534.0,28650.0,2020-05-25
Chile,69102,3709,718.0,45,28148.0,1090.0,471758.0,40236.0,2020-05-25
Mexico,65856,3329,7179.0,190,44919.0,378.0,215656.0,13758.0,2020-05-25
Belgium,57092,282,9280.0,43,15272.0,256.0,781284.0,32540.0,2020-05-25
Pakistan,54601,2164,1133.0,32,17198.0,111.0,473607.0,36270.0,2020-05-25
Netherlands,45236,172,5822.0,11,0.0,223.0,313755.0,0.0,2020-05-25
Qatar,43714,1501,23.0,2,9170.0,188.0,188143.0,34521.0,2020-05-25
Ecuador,36756,498,3108.0,12,3560.0,208.0,106079.0,30088.0,2020-05-25
Belarus,36198,954,199.0,5,14155.0,92.0,450627.0,21844.0,2020-05-25
Bangladesh,33610,1532,480.0,28,6901.0,1.0,243583.0,26229.0,2020-05-25
Sweden,33459,271,3998.0,6,4971.0,249.0,209900.0,24490.0,2020-05-25
Singapore,31616,548,23.0,0,14876.0,8.0,294414.0,16717.0,2020-05-25
Switzerland,30736,11,1906.0,1,28100.0,50.0,370464.0,730.0,2020-05-25
Portugal,30623,152,1316.0,14,17549.0,78.0,689705.0,11758.0,2020-05-25
UAE,29485,781,245.0,1,15056.0,1.0,1600923.0,14184.0,2020-05-25
Ireland,24639,57,1608.0,4,21060.0,54.0,295626.0,1971.0,2020-05-25
South Africa,22583,1240,429.0,22,11100.0,128.0,583855.0,11054.0,2020-05-25
Indonesia,22271,526,1372.0,21,5402.0,0.0,248555.0,15497.0,2020-05-25
Poland,21326,395,996.0,3,9194.0,160.0,767441.0,11136.0,2020-05-25
Kuwait,21302,838,156.0,8,6117.0,177.0,271089.0,15029.0,2020-05-25
Colombia,21175,998,727.0,22,5016.0,136.0,252742.0,15432.0,2020-05-25
Ukraine,20986,406,617.0,12,7108.0,256.0,285626.0,13261.0,2020-05-25
Romania,18070,213,1185.0,9,11399.0,188.0,368482.0,5486.0,2020-05-25
Egypt,17265,752,764.0,29,4807.0,41.0,135000.0,11694.0,2020-05-25
Israel,16717,5,279.0,0,14153.0,45.0,537489.0,2285.0,2020-05-25
Japan,16550,14,820.0,12,13413.0,168.0,271201.0,2317.0,2020-05-25
Austria,16503,17,640.0,1,15063.0,29.0,401857.0,800.0,2020-05-25
Dominican Republic,14801,379,458.0,0,8133.0,113.0,65355.0,6210.0,2020-05-25
Philippines,14035,258,868.0,5,3249.0,81.0,295593.0,9918.0,2020-05-25
Argentina,12076,723,452.0,7,3732.0,171.0,129418.0,7892.0,2020-05-25
Denmark,11360,71,562.0,1,9900.0,21.0,537742.0,898.0,2020-05-25
S. Korea,11190,25,266.0,0,10213.0,15.0,820289.0,711.0,2020-05-25
Serbia,11159,67,238.0,0,5857.0,12.0,217856.0,5064.0,2020-05-25
Panama,10926,349,306.0,7,6279.0,72.0,58240.0,4341.0,2020-05-25
Afghanistan,10582,584,218.0,2,1075.0,19.0,30052.0,9289.0,2020-05-25
Bahrain,9138,336,14.0,1,4587.0,8.0,276552.0,4537.0,2020-05-25
Czechia,8955,65,315.0,1,6078.0,29.0,399896.0,2562.0,2020-05-25
Norway,8352,6,235.0,0,7727.0,12.0,229769.0,390.0,2020-05-25
Kazakhstan,8322,403,35.0,0,4352.0,31.0,657214.0,3935.0,2020-05-25
Algeria,8306,193,600.0,8,4578.0,22.0,0.0,3128.0,2020-05-25
Nigeria,7839,313,226.0,5,2263.0,7.0,44458.0,5350.0,2020-05-25
Oman,7770,513,37.0,1,1933.0,31.0,72000.0,5800.0,2020-05-25
Morocco,7433,27,199.0,1,4703.0,1.0,142882.0,2531.0,2020-05-25
Malaysia,7245,60,115.0,0,5945.0,9.0,507682.0,1185.0,2020-05-25
Australia,7114,3,102.0,0,6508.0,5.0,1224627.0,504.0,2020-05-25
Moldova,7093,99,250.0,8,3713.0,286.0,40565.0,3130.0,2020-05-25
Ghana,6683,66,32.0,1,1998.0,16.0,193705.0,4653.0,2020-05-25
Armenia,6661,359,81.0,4,3064.0,10.0,50397.0,3516.0,2020-05-25
Finland,6579,11,307.0,1,4800.0,19.0,166900.0,1472.0,2020-05-25
Bolivia,5915,336,240.0,10,609.0,3.0,14803.0,5066.0,2020-05-25
Cameroon,4890,490,165.0,6,1865.0,28.0,0.0,2860.0,2020-05-25
Iraq,4469,197,160.0,8,2738.0,0.0,186885.0,1571.0,2020-05-25
Azerbaijan,4122,140,49.0,0,2607.0,42.0,270739.0,1466.0,2020-05-25
Luxembourg,3992,2,110.0,1,3767.0,7.0,67729.0,115.0,2020-05-25
Honduras,3743,266,174.0,7,455.0,13.0,11820.0,3114.0,2020-05-25
Hungary,3741,28,486.0,4,1690.0,28.0,162925.0,1565.0,2020-05-25
Sudan,3628,250,146.0,9,424.0,0.0,401.0,3058.0,2020-05-25
Guinea,3275,99,20.0,0,1673.0,24.0,14407.0,1582.0,2020-05-25
Uzbekistan,3164,49,13.0,0,2565.0,4.0,460000.0,586.0,2020-05-25
Guatemala,3054,311,55.0,4,244.0,5.0,25464.0,2755.0,2020-05-25
Senegal,3047,71,35.0,1,1456.0,12.0,35016.0,1556.0,2020-05-25
Thailand,3040,0,56.0,0,2921.0,61.0,328073.0,63.0,2020-05-25
Tajikistan,2929,191,46.0,2,1301.0,0.0,0.0,1582.0,2020-05-25
Greece,2878,2,171.0,0,1374.0,19.0,153963.0,1333.0,2020-05-25
Bulgaria,2427,19,130.0,4,840.0,29.0,74096.0,1457.0,2020-05-25
Bosnia and Herzegovina,2401,10,144.0,3,1680.0,4.0,59532.0,577.0,2020-05-25
Ivory Coast,2376,10,30.0,0,1219.0,0.0,23444.0,1127.0,2020-05-25
Djibouti,2270,0,10.0,0,1064.0,0.0,22097.0,1196.0,2020-05-25
Croatia,2244,1,99.0,0,2027.0,6.0,61482.0,118.0,2020-05-25
DRC,2141,116,63.0,0,317.0,0.0,0.0,1761.0,2020-05-25
North Macedonia,1978,37,113.0,0,1422.0,21.0,25270.0,443.0,2020-05-25
Cuba,1941,10,82.0,1,1689.0,3.0,94060.0,170.0,2020-05-25
Gabon,1934,0,12.0,0,459.0,10.0,9908.0,1463.0,2020-05-25
El Salvador,1915,96,35.0,2,594.0,25.0,72616.0,1286.0,2020-05-25
Estonia,1823,2,64.0,0,1532.0,1.0,75779.0,227.0,2020-05-25
Iceland,1804,0,10.0,0,1791.0,0.0,58225.0,3.0,2020-05-25
Lithuania,1623,7,63.0,0,1138.0,17.0,267719.0,422.0,2020-05-25
Somalia,1594,0,61.0,0,204.0,2.0,0.0,1329.0,2020-05-25
Mayotte,1587,66,20.0,1,894.0,11.0,5200.0,673.0,2020-05-25
Slovakia,1509,5,28.0,0,1301.0,1.0,158414.0,180.0,2020-05-25
New Zealand,1504,0,21.0,0,1456.0,1.0,259152.0,27.0,2020-05-25
Slovenia,1468,0,107.0,1,1340.0,4.0,75110.0,21.0,2020-05-25
Kyrgyzstan,1403,38,14.0,0,980.0,5.0,98281.0,409.0,2020-05-25
Maldives,1371,58,4.0,0,144.0,9.0,11775.0,1223.0,2020-05-25
Kenya,1214,22,51.0,1,383.0,1.0,59260.0,780.0,2020-05-25
Sri Lanka,1141,52,9.0,0,674.0,1.0,53092.0,458.0,2020-05-25
Venezuela,1121,111,10.0,0,262.0,2.0,804004.0,849.0,2020-05-25
Lebanon,1114,17,26.0,0,688.0,4.0,74224.0,400.0,2020-05-25
Guinea-Bissau,1114,0,6.0,0,42.0,0.0,1500.0,1066.0,2020-05-25
Hong Kong,1066,0,4.0,0,1030.0,1.0,202930.0,32.0,2020-05-25
Tunisia,1048,0,48.0,1,914.0,3.0,47649.0,86.0,2020-05-25
Latvia,1047,1,22.0,0,712.0,2.0,99049.0,313.0,2020-05-25
Mali,1030,15,65.0,2,597.0,0.0,3483.0,368.0,2020-05-25
Albania,998,9,32.0,1,789.0,5.0,13279.0,177.0,2020-05-25
Equatorial Guinea,960,0,11.0,0,165.0,0.0,854.0,784.0,2020-05-25
Niger,945,2,61.0,0,783.0,0.0,5989.0,101.0,2020-05-25
Cyprus,935,8,17.0,0,594.0,10.0,99733.0,324.0,2020-05-25
Costa Rica,930,12,10.0,0,620.0,3.0,23378.0,300.0,2020-05-25
Zambia,920,0,7.0,0,336.0,1.0,20011.0,577.0,2020-05-25
Haiti,865,53,26.0,1,22.0,0.0,2718.0,817.0,2020-05-25
Paraguay,862,12,11.0,0,307.0,0.0,24812.0,544.0,2020-05-25
Burkina Faso,814,0,52.0,0,672.0,0.0,0.0,90.0,2020-05-25
Uruguay,769,5,22.0,0,618.0,5.0,38146.0,129.0,2020-05-25
Andorra,762,0,51.0,0,653.0,3.0,3750.0,58.0,2020-05-25
Georgia,730,2,12.0,0,522.0,6.0,48565.0,196.0,2020-05-25
Diamond Princess,712,0,13.0,0,651.0,4.0,0.0,48.0,2020-05-25
Jordan,708,4,9.0,0,471.0,5.0,163173.0,228.0,2020-05-25
Sierra Leone,707,86,40.0,1,241.0,0.0,0.0,426.0,2020-05-25
Chad,675,27,60.0,0,215.0,0.0,0.0,400.0,2020-05-25
San Marino,665,0,42.0,0,266.0,1.0,3968.0,357.0,2020-05-25
South Sudan,655,0,8.0,0,6.0,0.0,3356.0,641.0,2020-05-25
Malta,610,1,6.0,0,476.0,1.0,60812.0,128.0,2020-05-25
CAR,604,52,1.0,0,22.0,0.0,11570.0,581.0,2020-05-25
Nepal,603,19,3.0,0,87.0,0.0,138841.0,513.0,2020-05-25
Ethiopia,582,88,5.0,0,152.0,0.0,81010.0,425.0,2020-05-25
Channel Islands,558,0,45.0,0,517.0,0.0,10255.0,-4.0,2020-05-25
Jamaica,550,6,9.0,0,200.0,1.0,9923.0,341.0,2020-05-25
Madagascar,527,39,2.0,0,142.0,6.0,5670.0,383.0,2020-05-25
Tanzania,509,0,21.0,0,183.0,7.0,0.0,305.0,2020-05-25
Congo,487,0,16.0,0,147.0,0.0,0.0,324.0,2020-05-25
Réunion,452,0,1.0,0,411.0,2.0,17200.0,40.0,2020-05-25
Taiwan,441,0,7.0,0,414.0,0.0,70697.0,20.0,2020-05-25
Palestine,423,0,3.0,0,357.0,0.0,44876.0,63.0,2020-05-25
Togo,381,8,12.0,0,141.0,0.0,16747.0,228.0,2020-05-25
Cabo Verde,380,9,3.0,0,155.0,0.0,1307.0,222.0,2020-05-25
Isle of Man,336,0,24.0,0,303.0,2.0,4523.0,9.0,2020-05-25
Mauritius,334,2,10.0,0,322.0,0.0,102247.0,2.0,2020-05-25
French Guiana,328,49,1.0,0,145.0,0.0,0.0,182.0,2020-05-25
Rwanda,327,2,0.0,0,237.0,0.0,58477.0,90.0,2020-05-25
Vietnam,325,1,0.0,0,267.0,2.0,275000.0,58.0,2020-05-25
Montenegro,324,0,9.0,0,315.0,0.0,10167.0,0.0,2020-05-25
Nicaragua,279,0,17.0,0,199.0,0.0,0.0,63.0,2020-05-25
Liberia,265,10,26.0,0,139.0,0.0,0.0,100.0,2020-05-25
Sao Tome and Principe,251,0,8.0,0,4.0,0.0,175.0,239.0,2020-05-25
Eswatini,250,12,2.0,0,156.0,0.0,4994.0,92.0,2020-05-25
Mauritania,237,10,6.0,0,15.0,0.0,2583.0,216.0,2020-05-25
Yemen,222,10,42.0,3,10.0,0.0,120.0,170.0,2020-05-25
Myanmar,201,0,6.0,0,122.0,0.0,18644.0,73.0,2020-05-25
Uganda,198,0,0.0,0,68.0,0.0,84975.0,130.0,2020-05-25
Martinique,197,0,14.0,0,91.0,0.0,0.0,92.0,2020-05-25
Mozambique,194,26,0.0,0,51.0,0.0,8463.0,143.0,2020-05-25
Benin,191,56,3.0,0,82.0,0.0,27954.0,106.0,2020-05-25
Faeroe Islands,187,0,0.0,0,187.0,0.0,9178.0,0.0,2020-05-25
Guadeloupe,161,5,14.0,1,115.0,3.0,3573.0,32.0,2020-05-25
Gibraltar,154,2,0.0,0,147.0,0.0,6524.0,7.0,2020-05-25
Brunei,141,0,1.0,0,137.0,2.0,18411.0,3.0,2020-05-25
Mongolia,141,0,0.0,0,32.0,25.0,12407.0,109.0,2020-05-25
Guyana,135,8,10.0,0,62.0,2.0,1457.0,63.0,2020-05-25
Bermuda,133,5,9.0,0,81.0,2.0,6362.0,43.0,2020-05-25
Cayman Islands,129,0,1.0,0,61.0,0.0,8426.0,67.0,2020-05-25
Cambodia,124,0,0.0,0,122.0,1.0,16416.0,2.0,2020-05-25
Trinidad and Tobago,116,0,8.0,0,108.0,0.0,2930.0,0.0,2020-05-25
Aruba,101,0,3.0,0,95.0,3.0,2070.0,3.0,2020-05-25
Bahamas,100,0,11.0,0,45.0,1.0,1955.0,44.0,2020-05-25
Monaco,98,0,4.0,0,90.0,2.0,0.0,4.0,2020-05-25
Barbados,92,0,7.0,0,70.0,4.0,4664.0,15.0,2020-05-25
Comoros,87,9,1.0,0,21.0,0.0,0.0,65.0,2020-05-25
Syria,86,16,4.0,0,41.0,0.0,0.0,41.0,2020-05-25
Malawi,83,1,4.0,1,33.0,1.0,2411.0,46.0,2020-05-25
Liechtenstein,82,0,1.0,0,55.0,0.0,900.0,26.0,2020-05-25
Sint Maarten,77,0,15.0,0,59.0,1.0,438.0,3.0,2020-05-25
Libya,75,0,3.0,0,39.0,0.0,4351.0,33.0,2020-05-25
Angola,69,8,4.0,0,18.0,0.0,10000.0,47.0,2020-05-25
French Polynesia,60,0,0.0,0,60.0,0.0,3873.0,0.0,2020-05-25
Zimbabwe,56,0,4.0,0,25.0,0.0,37039.0,27.0,2020-05-25
Macao,45,0,0.0,0,45.0,0.0,0.0,0.0,2020-05-25
Burundi,42,0,1.0,0,20.0,0.0,284.0,21.0,2020-05-25
Saint Martin,40,0,3.0,0,33.0,1.0,553.0,4.0,2020-05-25
Eritrea,39,0,0.0,0,39.0,0.0,0.0,0.0,2020-05-25
Botswana,35,5,1.0,0,19.0,0.0,16100.0,15.0,2020-05-25
Antigua and Barbuda,25,0,3.0,0,19.0,1.0,183.0,3.0,2020-05-25
Gambia,25,0,1.0,0,13.0,0.0,1476.0,11.0,2020-05-25
Bhutan,24,0,0.0,0,6.0,0.0,15293.0,18.0,2020-05-25
Timor-Leste,24,0,0.0,0,24.0,0.0,738.0,0.0,2020-05-25
Grenada,22,0,0.0,0,17.0,4.0,3007.0,5.0,2020-05-25
Namibia,21,1,0.0,0,14.0,0.0,3027.0,7.0,2020-05-25
Laos,19,0,0.0,0,14.0,0.0,5487.0,5.0,2020-05-25
Belize,18,0,2.0,0,16.0,0.0,1435.0,0.0,2020-05-25
Fiji,18,0,0.0,0,15.0,0.0,1300.0,3.0,2020-05-25
New Caledonia,18,0,0.0,0,18.0,0.0,5454.0,0.0,2020-05-25
Saint Lucia,18,0,0.0,0,18.0,0.0,898.0,0.0,2020-05-25
St. Vincent Grenadines,18,0,0.0,0,14.0,0.0,209.0,4.0,2020-05-25
Curaçao,17,0,1.0,0,14.0,0.0,504.0,2.0,2020-05-25
Dominica,16,0,0.0,0,16.0,0.0,433.0,0.0,2020-05-25
Saint Kitts and Nevis,15,0,0.0,0,15.0,0.0,391.0,0.0,2020-05-25
Falkland Islands,13,0,0.0,0,13.0,0.0,445.0,0.0,2020-05-25
Turks and Caicos,12,0,1.0,0,10.0,0.0,126.0,1.0,2020-05-25
Greenland,12,1,0.0,0,11.0,0.0,1885.0,1.0,2020-05-25
Vatican City,12,0,0.0,0,2.0,0.0,0.0,10.0,2020-05-25
Montserrat,11,0,1.0,0,10.0,0.0,36.0,0.0,2020-05-25
Suriname,11,0,1.0,0,9.0,0.0,488.0,1.0,2020-05-25
Seychelles,11,0,0.0,0,11.0,0.0,0.0,0.0,2020-05-25
MS Zaandam,9,0,2.0,0,0.0,0.0,0.0,7.0,2020-05-25
Western Sahara,9,3,0.0,0,6.0,0.0,0.0,3.0,2020-05-25
British Virgin Islands,8,0,1.0,0,6.0,0.0,167.0,1.0,2020-05-25
Papua New Guinea,8,0,0.0,0,8.0,0.0,2402.0,0.0,2020-05-25
Caribbean Netherlands,6,0,0.0,0,6.0,0.0,424.0,0.0,2020-05-25
St. Barth,6,0,0.0,0,6.0,0.0,137.0,0.0,2020-05-25
Anguilla,3,0,0.0,0,3.0,0.0,30.0,0.0,2020-05-25
Lesotho,2,0,0.0,0,0.0,0.0,283.0,2.0,2020-05-25
Saint Pierre Miquelon,1,0,0.0,0,1.0,0.0,0.0,0.0,2020-05-25
Total:,5494455,96505,346434.0,2826,2299139.0,53224.0,0.0,2848882.0,2020-05-25
World,5584267,90184,347613.0,3096,2362984.0,53167.0,0.0,2873670.0,2020-05-26
China,82985,11,4634.0,0,78268.0,7.0,0.0,83.0,2020-05-26
USA,1706226,19790,99805.0,505,464670.0,17114.0,15187647.0,1141751.0,2020-05-26
Brazil,376669,13051,23522.0,806,153833.0,8318.0,735224.0,199314.0,2020-05-26
Russia,353427,8946,3633.0,92,118798.0,2300.0,8945384.0,230996.0,2020-05-26
Spain,282480,0,26837.0,0,196958.0,854.0,3556567.0,58685.0,2020-05-26
UK,261184,1625,36914.0,121,0.0,1559.0,3532634.0,0.0,2020-05-26
Italy,230158,300,32877.0,92,141981.0,541.0,3482253.0,55300.0,2020-05-26
France,182942,358,28432.0,65,65199.0,1609.0,1384633.0,89311.0,2020-05-26
Germany,180789,461,8428.0,57,161200.0,873.0,3595059.0,11161.0,2020-05-26
Turkey,157814,987,4369.0,29,120015.0,756.0,1853754.0,33430.0,2020-05-26
India,144950,6414,4172.0,148,60706.0,8944.0,3033591.0,80072.0,2020-05-26
Iran,137724,2023,7451.0,34,107713.0,2585.0,818917.0,22560.0,2020-05-26
Peru,123979,4020,3629.0,173,50949.0,909.0,840922.0,69401.0,2020-05-26
Canada,85711,1012,6545.0,121,44638.0,502.0,1482468.0,34528.0,2020-05-26
Saudi Arabia,74795,2235,399.0,9,45668.0,384.0,722079.0,28728.0,2020-05-26
Chile,73997,4895,761.0,43,29302.0,1135.0,488041.0,43934.0,2020-05-26
Mexico,68620,2764,7394.0,215,47424.0,378.0,219164.0,13802.0,2020-05-26
Belgium,57342,250,9312.0,32,15297.0,251.0,788110.0,32733.0,2020-05-26
Pakistan,56349,1748,1167.0,34,17482.0,111.0,483656.0,37700.0,2020-05-26
Qatar,45465,1751,26.0,3,10363.0,202.0,192484.0,35076.0,2020-05-26
Netherlands,45445,209,5830.0,8,0.0,223.0,324918.0,0.0,2020-05-26
Ecuador,37355,599,3203.0,95,18003.0,211.0,106554.0,16149.0,2020-05-26
Belarus,37144,946,204.0,5,14449.0,92.0,463004.0,22491.0,2020-05-26
Bangladesh,35585,1975,501.0,21,7334.0,1.0,253034.0,27750.0,2020-05-26
Sweden,33843,384,4029.0,31,4971.0,304.0,209900.0,24843.0,2020-05-26
Singapore,31960,344,23.0,0,15738.0,8.0,294414.0,16199.0,2020-05-26
Portugal,30788,165,1330.0,14,17822.0,72.0,689705.0,11636.0,2020-05-26
Switzerland,30746,10,1913.0,7,28200.0,47.0,372146.0,633.0,2020-05-26
UAE,30307,822,248.0,3,15657.0,1.0,2044493.0,14402.0,2020-05-26
Ireland,24698,59,1606.0,0,21060.0,54.0,295626.0,2032.0,2020-05-26
South Africa,23615,1032,481.0,52,11917.0,128.0,596777.0,11217.0,2020-05-26
Indonesia,22750,479,1391.0,19,5642.0,0.0,256946.0,15717.0,2020-05-26
Colombia,21981,806,750.0,23,5265.0,136.0,252742.0,15966.0,2020-05-26
Kuwait,21967,665,165.0,9,6621.0,182.0,273812.0,15181.0,2020-05-26
Poland,21631,305,1007.0,11,9276.0,160.0,779576.0,11348.0,2020-05-26
Ukraine,21245,259,623.0,6,7234.0,256.0,291868.0,13388.0,2020-05-26
Romania,18283,213,1205.0,20,11630.0,177.0,377191.0,5448.0,2020-05-26
Egypt,17967,702,783.0,19,4900.0,41.0,135000.0,12284.0,2020-05-26
Israel,16734,17,281.0,2,14307.0,43.0,541322.0,2146.0,2020-05-26
Japan,16581,31,830.0,10,13612.0,165.0,273914.0,2139.0,2020-05-26
Austria,16539,36,641.0,1,15138.0,31.0,405341.0,760.0,2020-05-26
Dominican Republic,15073,272,460.0,2,8285.0,123.0,69608.0,6328.0,2020-05-26
Philippines,14319,284,873.0,5,3323.0,81.0,301677.0,10123.0,2020-05-26
Argentina,12628,552,467.0,15,3999.0,171.0,133468.0,8162.0,2020-05-26
Denmark,11387,27,563.0,1,9964.0,20.0,546621.0,860.0,2020-05-26
S. Korea,11206,16,267.0,1,10226.0,15.0,826437.0,713.0,2020-05-26
Serbia,11193,34,239.0,1,5920.0,12.0,220344.0,5034.0,2020-05-26
Panama,11183,257,310.0,4,6279.0,72.0,59339.0,4594.0,2020-05-26
Afghanistan,11173,591,219.0,1,1097.0,19.0,31718.0,9857.0,2020-05-26
Bahrain,9171,33,14.0,0,4753.0,8.0,283884.0,4404.0,2020-05-26
Czechia,9002,47,317.0,2,6182.0,24.0,403358.0,2503.0,2020-05-26
Kazakhstan,8531,209,35.0,0,4515.0,31.0,671774.0,3981.0,2020-05-26
Algeria,8503,197,609.0,9,4747.0,27.0,0.0,3147.0,2020-05-26
Norway,8364,12,235.0,0,7727.0,14.0,234637.0,402.0,2020-05-26
Nigeria,8068,229,233.0,7,2311.0,7.0,44458.0,5524.0,2020-05-26
Oman,7770,0,37.0,0,1933.0,31.0,72000.0,5800.0,2020-05-26
Morocco,7532,99,200.0,1,4774.0,1.0,152203.0,2558.0,2020-05-26
Malaysia,7417,172,115.0,0,5979.0,8.0,513370.0,1323.0,2020-05-26
Moldova,7147,54,261.0,11,3802.0,286.0,40565.0,3084.0,2020-05-26
Australia,7118,4,102.0,0,6531.0,5.0,1245062.0,485.0,2020-05-26
Armenia,7113,452,87.0,6,3145.0,10.0,51594.0,3881.0,2020-05-26
Ghana,6808,125,32.0,0,2070.0,16.0,197194.0,4706.0,2020-05-26
Finland,6599,20,308.0,1,5100.0,18.0,168700.0,1191.0,2020-05-26
Bolivia,6263,348,250.0,10,629.0,3.0,22294.0,5384.0,2020-05-26
Cameroon,4890,0,165.0,0,1865.0,28.0,0.0,2860.0,2020-05-26
Iraq,4632,163,163.0,3,2811.0,0.0,194444.0,1658.0,2020-05-26
Azerbaijan,4271,149,51.0,2,2741.0,42.0,273411.0,1479.0,2020-05-26
Luxembourg,3993,1,110.0,0,3781.0,4.0,68107.0,102.0,2020-05-26
Honduras,3950,207,180.0,6,468.0,13.0,14790.0,3302.0,2020-05-26
Sudan,3820,192,165.0,19,458.0,0.0,401.0,3197.0,2020-05-26
Hungary,3756,15,491.0,5,1711.0,28.0,164619.0,1554.0,2020-05-26
Guatemala,3424,370,58.0,3,258.0,5.0,31427.0,3108.0,2020-05-26
Guinea,3275,0,20.0,0,1673.0,24.0,14407.0,1582.0,2020-05-26
Uzbekistan,3189,25,13.0,0,2607.0,3.0,460000.0,569.0,2020-05-26
Senegal,3130,83,35.0,0,1515.0,12.0,35016.0,1580.0,2020-05-26
Tajikistan,3100,171,46.0,0,1395.0,0.0,0.0,1659.0,2020-05-26
Thailand,3042,2,57.0,1,2928.0,57.0,375453.0,57.0,2020-05-26
Greece,2882,4,172.0,1,1374.0,18.0,155037.0,1336.0,2020-05-26
Djibouti,2468,198,14.0,4,1079.0,0.0,23140.0,1375.0,2020-05-26
Bulgaria,2433,6,130.0,0,862.0,20.0,74539.0,1441.0,2020-05-26
Ivory Coast,2423,47,30.0,0,1257.0,0.0,24317.0,1136.0,2020-05-26
Bosnia and Herzegovina,2406,5,146.0,2,1696.0,4.0,59934.0,564.0,2020-05-26
DRC,2297,156,67.0,4,337.0,0.0,0.0,1893.0,2020-05-26
Croatia,2244,0,100.0,1,2035.0,6.0,62422.0,109.0,2020-05-26
Gabon,2135,201,14.0,2,562.0,10.0,9908.0,1559.0,2020-05-26
North Macedonia,1999,21,113.0,0,1439.0,21.0,25528.0,447.0,2020-05-26
El Salvador,1983,68,35.0,0,698.0,25.0,75146.0,1250.0,2020-05-26
Cuba,1947,6,82.0,0,1704.0,3.0,94060.0,161.0,2020-05-26
Estonia,1824,1,65.0,1,1538.0,1.0,75779.0,221.0,2020-05-26
Iceland,1804,0,10.0,0,1791.0,0.0,58856.0,3.0,2020-05-26
Somalia,1689,95,66.0,5,235.0,2.0,0.0,1388.0,2020-05-26
Lithuania,1635,12,63.0,0,1138.0,17.0,269889.0,434.0,2020-05-26
Mayotte,1609,22,20.0,0,894.0,11.0,5200.0,695.0,2020-05-26
Slovakia,1511,2,28.0,0,1307.0,1.0,159059.0,176.0,2020-05-26
New Zealand,1504,0,21.0,0,1456.0,1.0,261315.0,27.0,2020-05-26
Slovenia,1469,1,107.0,0,1346.0,3.0,76384.0,16.0,2020-05-26
Kyrgyzstan,1433,30,16.0,2,992.0,5.0,100488.0,425.0,2020-05-26
Maldives,1395,24,4.0,0,155.0,9.0,11775.0,1236.0,2020-05-26
Kenya,1286,72,52.0,1,402.0,1.0,61971.0,832.0,2020-05-26
Sri Lanka,1182,41,10.0,1,695.0,1.0,54834.0,477.0,2020-05-26
Guinea-Bissau,1178,64,7.0,1,42.0,0.0,1500.0,1129.0,2020-05-26
Venezuela,1177,56,10.0,0,302.0,2.0,832526.0,865.0,2020-05-26
Lebanon,1119,5,26.0,0,688.0,4.0,74994.0,405.0,2020-05-26
Hong Kong,1066,0,4.0,0,1030.0,1.0,202930.0,32.0,2020-05-26
Mali,1059,29,67.0,2,604.0,0.0,3483.0,388.0,2020-05-26
Tunisia,1051,3,48.0,0,919.0,3.0,48476.0,84.0,2020-05-26
Latvia,1049,2,22.0,0,712.0,2.0,99770.0,315.0,2020-05-26
Equatorial Guinea,1043,83,12.0,1,165.0,0.0,854.0,866.0,2020-05-26
Albania,1004,6,32.0,0,795.0,4.0,13333.0,177.0,2020-05-26
Haiti,958,93,27.0,1,22.0,0.0,2718.0,909.0,2020-05-26
Niger,951,6,62.0,1,786.0,0.0,5989.0,103.0,2020-05-26
Costa Rica,951,21,10.0,0,628.0,2.0,23580.0,313.0,2020-05-26
Cyprus,937,2,17.0,0,594.0,10.0,99733.0,326.0,2020-05-26
